family_id,family_label,sport,event_type,kalshi_market_id,poly_market_id,kalshi_title,poly_title,kalshi_game_date,poly_game_date,both_sides_reference_same_event,kalshi_resolution_rules,poly_resolution_rules,resolution_source_kalshi,resolution_source_poly,timing_alignment,classification,classification_reason,rules_provenance
3199,sports::Will Arsenal win the Champions::Will Arsenal win the 2025–26 C,soccer,game_result,KXUCL-26-ARS,0x8df5a4256840dee05851250c0490da7593597faff3a7f9a156ccbbda7fec76f8,Will Arsenal win the Champions League Winner?,Will Arsenal win the 2025–26 Champions League?,2028-05-29,2026-05-31,yes,"If the Arsenal win the Champions League Winner, then the market resolves to Yes.","This is a polymarket on whether the listed team will win the 2025–26 UEFA Champions League.

This market will resolve to ""Yes"" if the listed team is officially crowned the winner of the 2025–26 UEFA Champions League. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed team to win the tournament (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 UEFA Champions League is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from UEFA Champions League (https://www.uefa.com/uefachampionsleague/). A consensus of credible reporting may also be used.",,resolution source will be official information from UEFA Champions League (https://www,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3200,sports::Will Barcelona win the Champio::Will Barcelona win the 2025–26,soccer,game_result,KXUCL-26-BAR,0x43268d56a20113679be36c84dd22550174c6d6bc9d0f4376e882ce61dac3c635,Will Barcelona win the Champions League Winner?,Will Barcelona win the 2025–26 Champions League?,2028-05-29,2026-05-31,yes,"If the Barcelona win the Champions League Winner, then the market resolves to Yes.","This is a polymarket on whether the listed team will win the 2025–26 UEFA Champions League.

This market will resolve to ""Yes"" if the listed team is officially crowned the winner of the 2025–26 UEFA Champions League. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed team to win the tournament (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 UEFA Champions League is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from UEFA Champions League (https://www.uefa.com/uefachampionsleague/). A consensus of credible reporting may also be used.",,resolution source will be official information from UEFA Champions League (https://www,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3201,sports::Will Bayern Munich win the Cha::Will Bayern Munich win the 202,soccer,game_result,KXUCL-26-BMU,0x852fcfca1dfa1372b768aa6df2269d20564378bb6fe9c64bba3bc040370c1efd,Will Bayern Munich win the Champions League Winner?,Will Bayern Munich win the 2025–26 Champions League?,2028-05-29,2026-05-31,yes,"If the Bayern Munich win the Champions League Winner, then the market resolves to Yes.","This is a polymarket on whether the listed team will win the 2025–26 UEFA Champions League.

This market will resolve to ""Yes"" if the listed team is officially crowned the winner of the 2025–26 UEFA Champions League. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed team to win the tournament (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 UEFA Champions League is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from UEFA Champions League (https://www.uefa.com/uefachampionsleague/). A consensus of credible reporting may also be used.",,resolution source will be official information from UEFA Champions League (https://www,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3202,sports::Will Villarreal win the La Lig::Will Villarreal win the 2025–2,soccer,game_result,KXLALIGA-26-VIL,0x683b0254bde8d1ef08206953015629f25b9869d9770807baab939f6aaba4ae5c,Will Villarreal win the La Liga?,Will Villarreal win the 2025–26 La Liga?,2028-05-23,2026-05-30,yes,"If Villarreal wins the La Liga, then the market resolves to Yes.","This is a polymarket on whether the listed club will win the 2025–26 La Liga.

This market will resolve to ""Yes"" if the listed club is officially crowned the winner of the 2025–26 La Liga. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed club to win the league (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 La Liga season is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from La Liga. A consensus of credible reporting may also be used.",,resolution source will be official information from La Liga,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3203,sports::Will Como win the Serie A?::Will Como win the 2025–26 Seri,soccer,game_result,KXSERIEA-26-COM,0xe52d409c15bed19d2c26c3677ede8fa49e0fb6f9a977b9ce5875279abc6fba5b,Will Como win the Serie A?,Will Como win the 2025–26 Serie A league?,2026-06-06,2026-05-28,yes,"If Como wins the Serie A, then the market resolves to Yes.","This is a polymarket on whether the listed club will win the 2025–26 Serie A.

This market will resolve to ""Yes"" if the listed club is officially crowned the winner of the 2025–26 Serie A. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed club to win the league (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 Serie A season is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from Serie A. A consensus of credible reporting may also be used.",,resolution source will be official information from Serie A,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3204,sports::Will Napoli win the Serie A?::Will Napoli win the 2025–26 Se,soccer,game_result,KXSERIEA-26-NAP,0x9883c17e49888b1e1fc4227d3eca7f4dc7d8394157073714f57965cb31ae5f57,Will Napoli win the Serie A?,Will Napoli win the 2025–26 Serie A league?,2026-06-06,2026-05-28,yes,"If Napoli wins the Serie A, then the market resolves to Yes.","This is a polymarket on whether the listed club will win the 2025–26 Serie A.

This market will resolve to ""Yes"" if the listed club is officially crowned the winner of the 2025–26 Serie A. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed club to win the league (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 Serie A season is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from Serie A. A consensus of credible reporting may also be used.",,resolution source will be official information from Serie A,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3205,sports::Will Roma win the Serie A?::Will Roma win the 2025–26 Seri,soccer,game_result,KXSERIEA-26-ROM,0x79c4a31e70083d1994ce2332db5fcbf0e483a98ea6dffa0505169c02f0d5459c,Will Roma win the Serie A?,Will Roma win the 2025–26 Serie A league?,2026-06-06,2026-05-28,yes,"If Roma wins the Serie A, then the market resolves to Yes.","This is a polymarket on whether the listed club will win the 2025–26 Serie A.

This market will resolve to ""Yes"" if the listed club is officially crowned the winner of the 2025–26 Serie A. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed club to win the league (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 Serie A season is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from Serie A. A consensus of credible reporting may also be used.",,resolution source will be official information from Serie A,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3206,sports::Will Juventus win the Serie A?::Will Juventus win the 2025–26 ,soccer,game_result,KXSERIEA-26-JUV,0x5fca56b7401a55ea5753bc833cd5bd739580d065539d45ae2da1c287e78f137c,Will Juventus win the Serie A?,Will Juventus win the 2025–26 Serie A league?,2026-06-06,2026-05-28,yes,"If Juventus wins the Serie A, then the market resolves to Yes.","This is a polymarket on whether the listed club will win the 2025–26 Serie A.

This market will resolve to ""Yes"" if the listed club is officially crowned the winner of the 2025–26 Serie A. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed club to win the league (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 Serie A season is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from Serie A. A consensus of credible reporting may also be used.",,resolution source will be official information from Serie A,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3207,sports::Will Atalanta win the Serie A?::Will Atalanta win the 2025–26 ,soccer,game_result,KXSERIEA-26-ATA,0x8fcbf8548820c9330d8a7de0c0cf22cda7eb7d24d453b962f3421379392e30b5,Will Atalanta win the Serie A?,Will Atalanta win the 2025–26 Serie A league?,2026-06-06,2026-05-28,yes,"If Atalanta wins the Serie A, then the market resolves to Yes.","This is a polymarket on whether the listed club will win the 2025–26 Serie A.

This market will resolve to ""Yes"" if the listed club is officially crowned the winner of the 2025–26 Serie A. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed club to win the league (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 Serie A season is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from Serie A. A consensus of credible reporting may also be used.",,resolution source will be official information from Serie A,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3208,sports::Will Anaheim Ducks win the 202::Will the Anaheim Ducks win the,nhl,game_result,KXNHL-26-ANA,0xceb5e0c99a9195da148d79693f3c6819d44d4d3d7e5be77931e174a3eebe4a85,Will Anaheim Ducks win the 2025-26 Stanley Cup Finals?,Will the Anaheim Ducks win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Anaheim Ducks win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Anaheim Ducks win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3209,sports::Will Winnipeg Jets win the 202::Will the Winnipeg Jets win the,nhl,game_result,KXNHL-26-WPG,0xa8b42e207814d2844997523ba83e708b5bfe19cf5d2203325e4eb3ed459a9ded,Will Winnipeg Jets win the 2025-26 Stanley Cup Finals?,Will the Winnipeg Jets win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Winnipeg Jets win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Winnipeg Jets win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3210,sports::Will Toronto Maple Leafs win t::Will the Toronto Maple Leafs w,nhl,game_result,KXNHL-26-TOR,0xc61a442adb770e35e193973c4fc1e16b219490028b792257aa5cb46619d5d977,Will Toronto Maple Leafs win the 2025-26 Stanley Cup Finals?,Will the Toronto Maple Leafs win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Toronto Maple Leafs win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Toronto Maple Leafs win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3211,sports::Will Florida Panthers win the ::Will the Florida Panthers win ,nhl,game_result,KXNHL-26-FLA,0xd01354f96db7fc2184cc34ac463a80cc65e7ff5de64c8a2f3e07e8433317d75f,Will Florida Panthers win the 2025-26 Stanley Cup Finals?,Will the Florida Panthers win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Florida Panthers win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Florida Panthers win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3212,sports::Will Detroit Red Wings win the::Will the Detroit Red Wings win,nhl,game_result,KXNHL-26-DET,0x7014b40f62a559be0a0abd2bf1ca1ef16e44674b2c505bb5243c752f2e0d351f,Will Detroit Red Wings win the 2025-26 Stanley Cup Finals?,Will the Detroit Red Wings win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Detroit Red Wings win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Detroit Red Wings win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3213,sports::Will Baltimore win the 2026 Pr::Will the Baltimore Orioles win,mlb,game_result,KXMLB-26-BAL,0xae8cf6ba7bd936d12c4c77b77b800dc378a76f02d0276fbc1dc1932f01f8eb9e,Will Baltimore win the 2026 Pro Baseball Championship?,Will the Baltimore Orioles win the 2026 World Series?,2028-10-31,2026-10-31,yes,"If Baltimore wins the 2026 Pro Baseball Championship, then the market resolves to Yes.","This market will resolve according to the team that wins the 2026 MLB World Series. 

If at any point it becomes impossible for a listed team to win the 2026 MLB World Series per the rules of MLB (e.g., they are eliminated in the playoffs), the corresponding market will resolve to “No”.

If the 2026 MLB season is cancelled, postponed after December 31, 2026 ET, or there is otherwise no winner declared within that timeframe, this market will resolve to “Other”.

The primary resolution source will be official information from MLB (https://www.mlb.com/); however, a consensus of credible reporting may also be used.",,resolution source will be official information from MLB (https://www,unclear,equivalent,"World Series futures: terminal-outcome equivalent on all realized paths; Polymarket has an ""Other"" clause for season cancellation/postponement past 2026-12-31 that Kalshi text is silent on — treated as <1% tail and left as a live-pilot caveat, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3214,sports::Will Los Angeles D win the 202::Will the Los Angeles Dodgers w,mlb,game_result,KXMLB-26-LAD,0x749d8eccbc0a99447e71fc5e40a0096842774bef4d5c8838b8adb39af068b3cb,Will Los Angeles D win the 2026 Pro Baseball Championship?,Will the Los Angeles Dodgers win the 2026 World Series?,2028-10-31,2026-10-31,yes,"If Los Angeles D wins the 2026 Pro Baseball Championship, then the market resolves to Yes.","This market will resolve according to the team that wins the 2026 MLB World Series. 

If at any point it becomes impossible for a listed team to win the 2026 MLB World Series per the rules of MLB (e.g., they are eliminated in the playoffs), the corresponding market will resolve to “No”.

If the 2026 MLB season is cancelled, postponed after December 31, 2026 ET, or there is otherwise no winner declared within that timeframe, this market will resolve to “Other”.

The primary resolution source will be official information from MLB (https://www.mlb.com/); however, a consensus of credible reporting may also be used.",,resolution source will be official information from MLB (https://www,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3215,sports::Will Hoffenheim win the Bundes::Will Hoffenheim win the 2025–2,soccer,game_result,KXBUNDESLIGA-26-TSG,0x1c9b8280966d8a80ed56ba8d4d562086a36ecd1f1a1720443dd792fc919811c2,Will Hoffenheim win the Bundesliga?,Will Hoffenheim win the 2025–26 Bundesliga?,2026-06-01,2026-05-28,yes,"If Hoffenheim wins the Bundesliga, then the market resolves to Yes.","This is a polymarket on whether the listed club will win the 2025–26 Bundesliga.

This market will resolve to ""Yes"" if the listed club is officially crowned the winner of the 2025–26 Bundesliga. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed club to win the league (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 Bundesliga season is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from the Bundesliga. A consensus of credible reporting may also be used.",,resolution source will be official information from the Bundesliga,unclear,equivalent,"EPL + Bundesliga season futures (rules templates identical except league name): terminal-outcome equivalent on realized paths; Polymarket ""Other"" clause on cancellation past 2026-10-01 is a sub-1% tail (COVID-era both leagues completed) and is a live-pilot caveat, not a backtest divergence.",api;api; owner_reviewed_2026-04-23
3216,sports::Will Stuttgart win the Bundesl::Will Stuttgart win the 2025–26,soccer,game_result,KXBUNDESLIGA-26-VFB,0x4296266f53577d634cc08b0a2f6ebfb43377e9c10b19aad4638e10b76c0de498,Will Stuttgart win the Bundesliga?,Will Stuttgart win the 2025–26 Bundesliga?,2026-06-01,2026-05-28,yes,"If Stuttgart wins the Bundesliga, then the market resolves to Yes.","This is a polymarket on whether the listed club will win the 2025–26 Bundesliga.

This market will resolve to ""Yes"" if the listed club is officially crowned the winner of the 2025–26 Bundesliga. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed club to win the league (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 Bundesliga season is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from the Bundesliga. A consensus of credible reporting may also be used.",,resolution source will be official information from the Bundesliga,unclear,equivalent,"EPL + Bundesliga season futures (rules templates identical except league name): terminal-outcome equivalent on realized paths; Polymarket ""Other"" clause on cancellation past 2026-10-01 is a sub-1% tail (COVID-era both leagues completed) and is a live-pilot caveat, not a backtest divergence.",api;api; owner_reviewed_2026-04-23
3217,sports::Will Dortmund win the Bundesli::Will Dortmund win the 2025–26 ,soccer,game_result,KXBUNDESLIGA-26-BVB,0xb93112768ee56b2b81f49c333407eb2d652976e0d88e63844e80066168b4127a,Will Dortmund win the Bundesliga?,Will Dortmund win the 2025–26 Bundesliga?,2026-06-01,2026-05-28,yes,"If Dortmund wins the Bundesliga, then the market resolves to Yes.","This is a polymarket on whether the listed club will win the 2025–26 Bundesliga.

This market will resolve to ""Yes"" if the listed club is officially crowned the winner of the 2025–26 Bundesliga. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed club to win the league (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 Bundesliga season is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from the Bundesliga. A consensus of credible reporting may also be used.",,resolution source will be official information from the Bundesliga,unclear,equivalent,"EPL + Bundesliga season futures (rules templates identical except league name): terminal-outcome equivalent on realized paths; Polymarket ""Other"" clause on cancellation past 2026-10-01 is a sub-1% tail (COVID-era both leagues completed) and is a live-pilot caveat, not a backtest divergence.",api;api; owner_reviewed_2026-04-23
3218,sports::Will Bayern Munich win the Bun::Will Bayern Munich win the 202,soccer,game_result,KXBUNDESLIGA-26-BMU,0xf2a4a7765e2f05824fce5cd598c6c4a636a5aadc12607c05527b340f161fd2f9,Will Bayern Munich win the Bundesliga?,Will Bayern Munich win the 2025–26 Bundesliga?,2026-06-01,2026-05-28,yes,"If Bayern Munich wins the Bundesliga, then the market resolves to Yes.","This is a polymarket on whether the listed club will win the 2025–26 Bundesliga.

This market will resolve to ""Yes"" if the listed club is officially crowned the winner of the 2025–26 Bundesliga. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed club to win the league (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 Bundesliga season is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from the Bundesliga. A consensus of credible reporting may also be used.",,resolution source will be official information from the Bundesliga,unclear,equivalent,"EPL + Bundesliga season futures (rules templates identical except league name): terminal-outcome equivalent on realized paths; Polymarket ""Other"" clause on cancellation past 2026-10-01 is a sub-1% tail (COVID-era both leagues completed) and is a live-pilot caveat, not a backtest divergence.",api;api; owner_reviewed_2026-04-23
3219,sports::Will Real Betis win the Europa::Will Real Betis win the 2025-2,soccer,game_result,KXUEL-26-RBB,0x667916946520b25103026bb80edd0347154f7ac896fd3b564775dabc304f93d5,Will Real Betis win the Europa League?,Will Real Betis win the 2025-26 UEFA Europa League?,2026-06-03,2026-05-24,yes,"If Real Betis is the 2026 Europa League champion, then the market resolves to Yes.","This is a polymarket on whether the listed team will win the 2025–26 UEFA Europa League.

This market will resolve to ""Yes"" if the listed team is officially crowned the winner of the 2025–26 UEFA Europa League. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed team to win the tournament (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 UEFA Europa League is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from UEFA Europa League (https://www.uefa.com/uefaeuropaleague/). A consensus of credible reporting may also be used.",,resolution source will be official information from UEFA Europa League (https://www,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3220,sports::Will Porto win the Europa Leag::Will Porto win the 2025-26 UEF,soccer,game_result,KXUEL-26-FCP,0x6bdf9053805fc0a7e15b0a265648385eedfab474366fb450d120f95da04672b8,Will Porto win the Europa League?,Will Porto win the 2025-26 UEFA Europa League?,2026-06-03,2026-05-24,yes,"If Porto is the 2026 Europa League champion, then the market resolves to Yes.","This is a polymarket on whether the listed team will win the 2025–26 UEFA Europa League.

This market will resolve to ""Yes"" if the listed team is officially crowned the winner of the 2025–26 UEFA Europa League. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed team to win the tournament (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 UEFA Europa League is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from UEFA Europa League (https://www.uefa.com/uefaeuropaleague/). A consensus of credible reporting may also be used.",,resolution source will be official information from UEFA Europa League (https://www,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3221,sports::Will Liverpool win the Champio::Will Liverpool win the 2025–26,soccer,game_result,KXUCL-26-LFC,0x4c7db7768547a220d3e26359952d8b2eb9094f5ad02fcc32e70d9361d8491ab5,Will Liverpool win the Champions League Winner?,Will Liverpool win the 2025–26 Champions League?,2028-05-29,2026-05-31,yes,"If the Liverpool win the Champions League Winner, then the market resolves to Yes.","This is a polymarket on whether the listed team will win the 2025–26 UEFA Champions League.

This market will resolve to ""Yes"" if the listed team is officially crowned the winner of the 2025–26 UEFA Champions League. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed team to win the tournament (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 UEFA Champions League is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from UEFA Champions League (https://www.uefa.com/uefachampionsleague/). A consensus of credible reporting may also be used.",,resolution source will be official information from UEFA Champions League (https://www,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3222,sports::Will Kansas City win the 2026 ::Will the Kansas City Royals wi,mlb,game_result,KXMLB-26-KC,0xf134705aea567d66f664016d8522ef98e42aefe6a305c22447695a9462857ccd,Will Kansas City win the 2026 Pro Baseball Championship?,Will the Kansas City Royals win the 2026 World Series?,2028-10-31,2026-10-31,yes,"If Kansas City wins the 2026 Pro Baseball Championship, then the market resolves to Yes.","This market will resolve according to the team that wins the 2026 MLB World Series. 

If at any point it becomes impossible for a listed team to win the 2026 MLB World Series per the rules of MLB (e.g., they are eliminated in the playoffs), the corresponding market will resolve to “No”.

If the 2026 MLB season is cancelled, postponed after December 31, 2026 ET, or there is otherwise no winner declared within that timeframe, this market will resolve to “Other”.

The primary resolution source will be official information from MLB (https://www.mlb.com/); however, a consensus of credible reporting may also be used.",,resolution source will be official information from MLB (https://www,unclear,equivalent,"World Series futures: terminal-outcome equivalent on all realized paths; Polymarket has an ""Other"" clause for season cancellation/postponement past 2026-12-31 that Kalshi text is silent on — treated as <1% tail and left as a live-pilot caveat, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
